Survey,Survey Cycle,Vessel,Cruise Leg,Trawl Id,Trawl Performance,Trawl Date,Trawl Start Time,Best Latitude (dd),Best Longitude (dd),Best Position Type,Best Depth (m),Best Depth Type,Trawl Duration (min),Area Swept by the Net (hectares),Temperature At the Gear (degs C)
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017141,Fisheries Assessment Acceptable,7/12/06,7/12/06 6:08,34.93560321,-120.8909263,Gear Track Midpoint,215.1,Bottom Depth,15.2,1.456515,9.18
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017142,Fisheries Assessment Acceptable,7/12/06,7/12/06 9:32,34.81861398,-120.9913117,Gear Track Midpoint,378.3,Bottom Depth,16.4,1.557495,
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017143,Fisheries Assessment Acceptable,7/12/06,7/12/06 12:16,34.79017725,-121.0884598,Gear Track Midpoint,518.5,Bottom Depth,23.3,2.10047,6.43
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017144,Fisheries Assessment Acceptable,7/12/06,7/12/06 15:38,34.85891854,-121.2993299,Gear Track Midpoint,439.1,Bottom Depth,17.7,1.834096,6.76
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017145,Fisheries Assessment Acceptable,7/12/06,7/12/06 17:20,34.72791678,-121.2764792,Gear Track Midpoint,593.6,Bottom Depth,21.5,2.261799,5.9
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017146,Fisheries Assessment Acceptable,7/13/06,7/13/06 6:34,34.61576112,-121.2527889,Gear Track Midpoint,865.9,Bottom Depth,23.6,2.256868,4.77
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017147,Fisheries Assessment Acceptable,7/13/06,7/13/06 9:36,34.51781312,-121.1430362,Gear Track Midpoint,1036,Bottom Depth,14.2,1.313026,4.13
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017148,Fisheries Assessment Acceptable,7/13/06,7/13/06 12:24,34.49458278,-121.1467464,Gear Track Midpoint,1099.5,Bottom Depth,24.7,2.305728,3.47
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017149,Fisheries Assessment Acceptable,7/13/06,7/13/06 15:51,34.50831528,-120.8338537,Gear Track Midpoint,492.5,Bottom Depth,20.9,2.051856,6.64
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017150,Fisheries Assessment Acceptable,7/13/06,7/13/06 18:14,34.43419209,-120.6917475,Gear Track Midpoint,411.8,Bottom Depth,18.7,1.879107,7.53
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017151,Fisheries Assessment Acceptable,7/14/06,7/14/06 6:10,34.3144838,-120.6012525,Gear Track Midpoint,465.6,Bottom Depth,20.8,2.140228,6.97
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017152,Fisheries Assessment Acceptable,7/14/06,7/14/06 8:59,34.3151813,-120.4208298,Gear Start Haulback,358.9,Bottom Depth,18.3,1.855008,7.69
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017153,Fisheries Assessment Acceptable,7/14/06,7/14/06 11:50,34.30650859,-120.1537599,Gear Track Midpoint,509.4,Bottom Depth,17.9,1.379763,6.49
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017154,Fisheries Assessment Acceptable,7/14/06,7/14/06 17:04,33.76859106,-119.8980463,Gear Track Midpoint,129.1,Bottom Depth,16.6,1.372382,9.18
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017157,Fisheries Assessment Acceptable,7/15/06,7/15/06 9:36,33.72384656,-120.0084671,Gear Track Midpoint,122.2,Bottom Depth,15.3,1.393024,9.34
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017159,Fisheries Assessment Acceptable,7/15/06,7/15/06 13:02,33.77728107,-120.0668242,Gear Start Haulback,288.2,Bottom Depth,17.4,1.67414,8.53
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017160,Fisheries Assessment Acceptable,7/15/06,7/15/06 16:59,33.66185376,-119.8331163,Gear Track Midpoint,235.9,Bottom Depth,18.1,1.782599,8.61
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017161,Fisheries Assessment Acceptable,7/16/06,7/16/06 6:40,33.26634641,-120.3253139,Gear Track Midpoint,1023.5,Bottom Depth,17.8,1.80411,4.14
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017162,Fisheries Assessment Acceptable,7/16/06,7/16/06 9:43,33.20974191,-120.3176572,Gear Track Midpoint,892.6,Bottom Depth,22.4,2.075616,4.46
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017163,Fisheries Assessment Acceptable,7/16/06,7/16/06 13:22,32.97304073,-120.3656917,Gear Track Midpoint,912.3,Bottom Depth,25,2.144304,4.53
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017165,Fisheries Assessment Acceptable,7/16/06,7/16/06 19:25,33.1536817,-119.9594845,Gear Track Midpoint,1241.2,Bottom Depth,34,2.331407,3.97
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017166,Fisheries Assessment Acceptable,7/17/06,7/17/06 7:19,34.00396101,-118.9905342,Gear Track Midpoint,144.5,Bottom Depth,16,1.42175,9.75
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017167,Fisheries Assessment Acceptable,7/17/06,7/17/06 10:16,33.98997466,-118.6681829,Gear Track Midpoint,73.7,Bottom Depth,17.8,1.625658,10.93
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017168,Fisheries Assessment Acceptable,7/17/06,7/17/06 12:38,33.94926505,-118.6279324,Gear Start Haulback,216.7,Bottom Depth,18.3,1.297536,9.36
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017169,Fisheries Assessment Acceptable,7/17/06,7/17/06 15:18,33.79172911,-118.4684907,Gear Start Haulback,71.9,Bottom Depth,15.9,1.626921,11.31
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017171,Fisheries Assessment Acceptable,7/18/06,7/18/06 6:20,33.56236594,-118.6444107,Gear Track Midpoint,587.9,Bottom Depth,17.7,1.7139,6.08
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017172,Fisheries Assessment Acceptable,7/18/06,7/18/06 7:55,33.52228476,-118.6962927,Gear Track Midpoint,358.9,Bottom Depth,18.9,1.873859,7.95
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017173,Fisheries Assessment Acceptable,7/18/06,7/18/06 9:49,33.44358331,-118.5985838,Gear Start Haulback,119.9,Bottom Depth,16.4,1.508572,9.75
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017174,Fisheries Assessment Acceptable,7/18/06,7/18/06 13:37,33.07625325,-118.6579809,Gear Track Midpoint,385.6,Bottom Depth,20.3,2.152248,7.49
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017176,Fisheries Assessment Acceptable,7/19/06,7/19/06 8:25,33.39091333,-117.9254645,Gear Track Midpoint,552.4,Bottom Depth,19.4,2.04192,6.72
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017177,Fisheries Assessment Acceptable,7/19/06,7/19/06 10:15,33.33994601,-117.9519792,Gear Track Midpoint,613.3,Bottom Depth,17.8,1.84585,6.21
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017178,Fisheries Assessment Acceptable,7/19/06,7/19/06 16:08,32.76347725,-117.8995182,Gear Track Midpoint,489.6,Bottom Depth,17.8,1.664139,6.96
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017180,Fisheries Assessment Acceptable,7/20/06,7/20/06 5:56,32.98048759,-117.3129629,Gear Track Midpoint,66.5,Bottom Depth,16.3,1.54624,11.83
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Noahs Ark,5,200603017181,Fisheries Assessment Acceptable,7/20/06,7/20/06 9:36,32.60251173,-117.4001528,Gear Track Midpoint,135.6,Bottom Depth,15.8,1.4394,9.68
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018001,Fisheries Assessment Acceptable,8/18/06,8/18/06 7:04,44.78595833,-124.9793833,Vessel Track Midpoint,753.1,Bottom Depth,20.9,2.033856,4.59
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018002,Fisheries Assessment Acceptable,8/18/06,8/18/06 9:59,44.78409167,-124.9384417,Vessel Track Midpoint,530.1,Bottom Depth,19.1,1.903782,5.24
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018003,Fisheries Assessment Acceptable,8/18/06,8/18/06 13:15,44.73725833,-124.8949583,Vessel Track Midpoint,579,Bottom Depth,18.4,1.7927,5.17
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018004,Fisheries Assessment Acceptable,8/18/06,8/18/06 18:38,45.06435,-124.7950583,Vessel Track Midpoint,593.7,Bottom Depth,20,2.227925,5.29
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018005,Fisheries Assessment Acceptable,8/19/06,8/19/06 6:40,45.38579167,-124.9325417,Vessel Track Midpoint,1141.3,Bottom Depth,23.5,2.063418,3.54
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018006,Fisheries Assessment Acceptable,8/19/06,8/19/06 11:47,45.49893333,-124.748375,Vessel Track Midpoint,558.9,Bottom Depth,20,2.252436,5.55
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018007,Fisheries Assessment Acceptable,8/19/06,8/19/06 14:22,45.50560017,-124.606386,Gear Start Haulback,460.8,Bottom Depth,17.2,1.824274,5.89
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018008,Fisheries Assessment Acceptable,8/19/06,8/19/06 17:22,45.68633019,-124.5304182,Gear Track Midpoint,205.7,Bottom Depth,17.8,1.820156,7.03
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018009,Fisheries Assessment Acceptable,8/19/06,8/19/06 19:18,45.75936667,-124.6709917,Vessel Track Midpoint,247.5,Bottom Depth,18.3,2.02958,6.87
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018010,Fisheries Assessment Acceptable,8/20/06,8/20/06 16:19,46.75201409,-124.7891372,Gear Track Midpoint,178.4,Bottom Depth,17.1,1.835208,7.14
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018011,Fisheries Assessment Acceptable,8/20/06,8/20/06 19:41,46.72446632,-125.183595,Gear Track Midpoint,947.3,Bottom Depth,47.6,4.536129,3.73
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018012,Fisheries Assessment Acceptable,8/21/06,8/21/06 7:29,47.60580856,-125.4706472,Gear Track Midpoint,1023.8,Bottom Depth,25.1,3.0192,3.47
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018013,Fisheries Assessment Acceptable,8/21/06,8/21/06 10:46,47.63634536,-125.5723849,Gear Track Midpoint,1183.6,Bottom Depth,28.5,2.198736,3.24
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018014,Fisheries Assessment Acceptable,8/21/06,8/21/06 15:08,47.80175978,-125.2307412,Gear Track Midpoint,545,Gross Operation Depth,20.6,2.317535,
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018015,Fisheries Assessment Acceptable,8/21/06,8/21/06 17:27,47.95762685,-125.0710718,Gear Track Midpoint,129.3,Bottom Depth,18,1.91951,7.4
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018016,Fisheries Assessment Acceptable,8/21/06,8/21/06 18:46,47.99008669,-125.0359609,Gear Track Midpoint,120,Bottom Depth,18.5,2.037132,7.37
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018018,Fisheries Assessment Acceptable,8/22/06,8/22/06 7:14,48.238325,-125.47105,Vessel Track Midpoint,136.2,Bottom Depth,16.8,1.840321,6.95
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018019,Fisheries Assessment Acceptable,8/22/06,8/22/06 10:50,48.39134641,-125.1828497,Gear Track Midpoint,173.2,Bottom Depth,18.4,2.046759,6.86
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018020,Fisheries Assessment Acceptable,8/22/06,8/22/06 12:46,48.3762077,-125.0356118,Gear Track Midpoint,176.9,Bottom Depth,17.2,1.722488,6.85
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018022,Fisheries Assessment Acceptable,8/23/06,8/23/06 6:31,47.79711144,-124.8523149,Gear Start Haulback,94.3,Bottom Depth,16.9,1.74964,7.56
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018023,Fisheries Assessment Acceptable,8/23/06,8/23/06 8:21,47.68760417,-124.7083042,Vessel Track Midpoint,66.3,Bottom Depth,16.7,1.452,7.72
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018024,Fisheries Assessment Acceptable,8/23/06,8/23/06 10:30,47.63296258,-124.8887751,Gear Track Midpoint,120.4,Bottom Depth,16.2,1.634424,7.44
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018025,Fisheries Assessment Acceptable,8/23/06,8/23/06 14:13,47.44665,-124.8145125,Vessel Track Midpoint,166.4,Bottom Depth,17.2,1.856216,7.22
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018026,Fisheries Assessment Acceptable,8/24/06,8/24/06 10:06,46.73804419,-124.5155855,Gear Track Midpoint,101.8,Bottom Depth,16.6,1.759398,7.41
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018027,Fisheries Assessment Acceptable,8/24/06,8/24/06 11:55,46.78193519,-124.4429288,Gear Track Midpoint,82.2,Bottom Depth,16.9,1.72074,7.49
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018028,Fisheries Assessment Acceptable,8/24/06,8/24/06 13:28,46.79223378,-124.3369257,Gear Start Haulback,58.7,Bottom Depth,16.7,1.64991,7.56
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018029,Fisheries Assessment Acceptable,8/24/06,8/24/06 18:13,46.27310417,-124.5453625,Vessel Track Midpoint,139.7,Bottom Depth,17.8,1.997013,7.2
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018030,Fisheries Assessment Acceptable,8/25/06,8/25/06 6:38,46.23873333,-124.6235458,Vessel Track Midpoint,848.1,Bottom Depth,28.1,2.930548,4.07
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018031,Fisheries Assessment Acceptable,8/25/06,8/25/06 10:32,46.14397232,-124.8165252,Gear Track Midpoint,1139.9,Bottom Depth,28.8,3.43766,3.34
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018032,Fisheries Assessment Acceptable,8/25/06,8/25/06 13:51,45.91807492,-124.5730244,Gear Track Midpoint,169.1,Bottom Depth,17.6,2.02208,7.09
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018033,Fisheries Assessment Acceptable,8/25/06,8/25/06 15:42,45.83383353,-124.5124933,Gear Track Midpoint,159.3,Bottom Depth,19.7,1.922635,7.08
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018034,Fisheries Assessment Acceptable,8/25/06,8/25/06 18:17,45.87059167,-124.30485,Vessel Track Midpoint,139.7,Bottom Depth,18,1.875962,7.11
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018035,Fisheries Assessment Acceptable,8/26/06,8/26/06 6:37,45.75423333,-124.0433667,Vessel Track Midpoint,65.7,Bottom Depth,16.5,1.56728,7.78
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018036,Fisheries Assessment Acceptable,8/26/06,8/26/06 8:43,45.761877,-124.1978376,Gear Track Midpoint,113.7,Bottom Depth,16.9,1.769036,7.39
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018037,Fisheries Assessment Acceptable,8/26/06,8/26/06 10:49,45.59384657,-124.2059783,Gear Track Midpoint,126,Bottom Depth,16.7,2.145143,7.5
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018038,Fisheries Assessment Acceptable,8/26/06,8/26/06 12:51,45.49783481,-124.0840645,Gear Track Midpoint,79.1,Bottom Depth,16.4,1.742976,7.65
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018039,Fisheries Assessment Acceptable,8/26/06,8/26/06 15:24,45.47319909,-124.3182787,Gear Track Midpoint,175.8,Bottom Depth,17.4,1.95634,7.31
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018040,Fisheries Assessment Acceptable,8/26/06,8/26/06 18:22,45.19639893,-124.2983567,Gear Track Midpoint,193.2,Bottom Depth,17.9,2.00216,6.85
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018041,Fisheries Assessment Acceptable,8/27/06,8/27/06 6:34,44.84172696,-124.3859018,Gear Track Midpoint,147.7,Bottom Depth,17.9,2.016288,7.59
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,1,200603018042,Fisheries Assessment Acceptable,8/27/06,8/27/06 9:09,44.67731258,-124.2187706,Gear Track Midpoint,69.2,Bottom Depth,16.4,1.736581,7.71
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018043,Fisheries Assessment Acceptable,8/31/06,8/31/06 6:42,45.04377083,-124.5157583,Vessel Track Midpoint,377,Bottom Depth,16.4,1.831984,6.42
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018044,Fisheries Assessment Acceptable,8/31/06,8/31/06 9:22,44.95900614,-124.6826431,Gear Start Haulback,451,Bottom Depth,14.2,1.6498,5.7
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018045,Fisheries Assessment Acceptable,8/31/06,8/31/06 11:25,44.89825321,-124.5507919,Gear Start Haulback,360.1,Bottom Depth,16.1,1.8636,
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018046,Fisheries Assessment Acceptable,8/31/06,8/31/06 13:45,44.80622737,-124.7570318,Gear Start Haulback,420.2,Bottom Depth,15.9,2.012712,6.24
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018047,Fisheries Assessment Acceptable,8/31/06,8/31/06 16:06,44.81055,-124.5676292,Vessel Track Midpoint,245.6,Bottom Depth,17.5,2.045464,7.22
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018048,Fisheries Assessment Acceptable,8/31/06,8/31/06 19:00,44.60544583,-124.5491667,Vessel Track Midpoint,143.1,Bottom Depth,19.7,1.878092,7.88
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018049,Fisheries Assessment Acceptable,9/1/06,9/1/06 6:32,44.52537975,-124.7921828,Gear Start Haulback,406.4,Bottom Depth,16.7,2.015612,6.18
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018050,Fisheries Assessment Acceptable,9/1/06,9/1/06 9:02,44.54684168,-124.6726527,Gear Track Midpoint,307.7,Bottom Depth,16.6,1.89975,6.68
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018051,Fisheries Assessment Acceptable,9/1/06,9/1/06 12:01,44.60061681,-124.5361277,Gear Track Midpoint,141.1,Bottom Depth,18.4,2.353348,7.81
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018052,Fisheries Assessment Acceptable,9/1/06,9/1/06 14:26,44.49335,-124.32205,Vessel Track Midpoint,71.5,Bottom Depth,17.8,2.077772,7.86
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018053,Fisheries Assessment Acceptable,9/1/06,9/1/06 16:24,44.37297409,-124.3750862,Gear Track Midpoint,81.6,Bottom Depth,17.2,1.70499,7.74
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018054,Fisheries Assessment Acceptable,9/2/06,9/2/06 7:49,44.10986246,-124.9313555,Gear Track Midpoint,192.1,Bottom Depth,18,2.177298,7.6
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018055,Fisheries Assessment Acceptable,9/2/06,9/2/06 11:44,44.04291834,-124.2548901,Gear Track Midpoint,76.8,Bottom Depth,17.4,1.851232,7.9
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018056,Fisheries Assessment Acceptable,9/2/06,9/2/06 13:56,43.88422917,-124.4534042,Vessel Track Midpoint,126,Bottom Depth,17.5,2.197154,7.76
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018057,Fisheries Assessment Acceptable,9/2/06,9/2/06 16:35,43.80202091,-124.3802149,Gear Track Midpoint,109.4,Bottom Depth,17,1.975788,7.66
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018058,Fisheries Assessment Acceptable,9/2/06,9/2/06 19:01,43.59316722,-124.5666658,Gear Track Midpoint,200.4,Bottom Depth,16.9,2.023776,7.89
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018059,Fisheries Assessment Acceptable,9/3/06,9/3/06 6:39,43.56837355,-124.9419663,Gear Track Midpoint,853.5,Bottom Depth,19.2,2.132088,4.06
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018061,Fisheries Assessment Acceptable,9/3/06,9/3/06 13:08,43.14869167,-124.8228083,Vessel Track Midpoint,278.8,Bottom Depth,15.7,1.909296,7.18
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018062,Fisheries Assessment Acceptable,9/3/06,9/3/06 17:57,43.3003655,-124.5120556,Gear Start Haulback,89.6,Bottom Depth,17.1,1.931744,8.22
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018063,Fisheries Assessment Acceptable,9/4/06,9/4/06 6:45,43.15451267,-125.0048397,Gear Start Haulback,1024.5,Bottom Depth,17,1.736632,3.68
Groundfish Slope and Shelf Combination Survey,Cycle 2006,Raven,2,200603018064,Fisheries Assessment Acceptable,9/4/06,9/4/06 8:28,43.09098206,-124.9680163,Gear Track Midpoint,1047.7,Bottom Depth,16.4,1.774668,3.7
